Longitude,Latitude,1976-1977,1978-1979,1980-1981,1982-1983,1984-1985,1986-1987,1988-1989,1990-1991,1992-1993,1994-1995,1996-1997,1998-1999,2000-2001,2002-2003,2004-2005,2006-2007,2008-2009,2010-2011,2012-2013,2014-2015,2016-2017
21,-29,-0.0425,0.2129,-0.0126,0.3698,0.5858,0.5698,0.1567,0.3562,0.7864,0.3859,0.1533,1.0331,0.5482,0.6029,0.9609,0.6407,0.8484,0.8179,0.6132,1.0935,1.2586
21,5,0.1545,0.3206,0.4082,0.4841,0.2886,0.609,0.5472,0.5777,0.3421,0.57,0.7152,0.8251,0.5424,0.7844,0.9971,0.841,1.1118,1.0426,0.9319,0.8781,1.1206
21,1,0.1378,0.3461,0.4011,0.5258,0.2997,0.6069,0.5928,0.5643,0.3854,0.6241,0.6372,0.825,0.5334,0.7719,0.969,0.9823,1.0787,1.0377,0.7875,0.8189,1.0857
21,-47,0.4981,0.5137,0.446,0.2293,0.821,0.5566,0.0172,0.8627,0.788,1.0953,1.2251,0.6696,0.5033,0.5317,0.4769,0.5456,0.5899,1.1371,0.7508,0.7028,0.5604
21,-27,-0.0747,0.1954,-0.0651,0.3843,0.5595,0.5543,0.1231,0.3493,0.8023,0.3621,0.1182,1.0091,0.4883,0.6173,0.9632,0.5772,0.8037,0.7462,0.59,1.0681,1.2453
21,7,0.1269,0.2753,0.3663,0.4099,0.2666,0.5749,0.4651,0.5105,0.248,0.4923,0.6951,0.7844,0.4789,0.7409,0.9564,0.767,1.0714,1.0076,0.9469,0.8781,1.0994
21,-1,0.0924,0.3315,0.3622,0.4932,0.2832,0.575,0.5631,0.5072,0.351,0.6043,0.5814,0.8059,0.4739,0.7387,0.8697,0.7896,0.8567,0.8912,0.7583,0.7691,1.0418
21,-3,0.0836,0.3449,0.382,0.4849,0.3145,0.5787,0.556,0.4836,0.3475,0.6147,0.5651,0.8302,0.4328,0.7294,0.8214,0.7894,0.876,0.8616,0.7552,0.7513,1.0302
21,-25,-0.1138,0.1732,-0.1279,0.4071,0.5262,0.5363,0.0896,0.3475,0.8236,0.3422,0.08,0.972,0.4111,0.6443,0.9779,0.4962,0.743,0.6647,0.5617,1.0244,1.2034
21,23,-0.0594,0.2197,-0.0303,-0.4475,0.1114,0.0107,-0.0332,0.0776,-0.1259,0.1548,0.4175,0.7905,0.4082,0.6624,0.7602,0.7126,0.9756,1.3154,1.0478,1.089,1.1658
21,-15,-0.1197,-0.0319,-0.0713,0.7686,0.5032,0.7516,0.4922,0.6914,0.9461,0.7214,0.4032,0.7367,0.4043,0.9802,1.1733,-1.254,0.2721,0.6569,0.5865,0.7646,0.7221
21,9,0.0918,0.2241,0.3154,0.3269,0.2515,0.5281,0.3604,0.428,0.1479,0.3954,0.649,0.7492,0.401,0.7012,0.917,0.703,1.0081,0.9716,0.9294,0.8523,1.0542
21,-5,0.1063,0.3623,0.4346,0.5309,0.4022,0.6332,0.6024,0.5221,0.4128,0.663,0.6068,0.8876,0.3952,0.7561,0.7535,0.847,0.9338,0.9159,0.7902,0.794,1.0695
21,21,-0.0326,0.1914,0.0258,-0.323,0.1639,0.1034,-0.1909,0.079,-0.1616,0.1199,0.4701,0.7365,0.3622,0.6383,0.8064,0.7121,0.928,1.2433,0.9799,0.9691,1.0692
21,-7,0.0835,0.3121,0.4163,0.5869,0.455,0.6722,0.6357,0.5435,0.4859,0.6724,0.6269,0.8859,0.3566,0.7723,0.7752,0.8426,0.9188,0.9351,0.7455,0.8113,1.0807
21,-13,-0.0858,0.0308,0.0448,0.8033,0.5508,0.7952,0.5877,0.699,0.9341,0.7467,0.563,0.7624,0.3543,0.9545,1.1753,-0.0139,0.3696,0.7523,0.6483,0.826,0.8082
21,11,0.0662,0.1839,0.272,0.253,0.25,0.4807,0.248,0.3603,0.065,0.301,0.6298,0.7365,0.3367,0.681,0.8906,0.6483,0.9445,0.9764,0.9113,0.8165,1.0107
21,-9,0.0307,0.221,0.3243,0.6659,0.4898,0.7137,0.643,0.5823,0.6036,0.6783,0.6408,0.8419,0.3306,0.8043,0.8894,0.7038,0.7501,0.8981,0.6929,0.8234,1.055
21,-11,-0.0266,0.1246,0.19,0.7567,0.528,0.7662,0.6272,0.6514,0.7747,0.7108,0.64,0.7949,0.3294,0.8723,1.0452,0.4194,0.5015,0.8277,0.678,0.8408,0.9749
21,-17,-0.1115,-0.0169,-0.1279,0.6736,0.4534,0.6612,0.3882,0.5772,0.9484,0.628,0.3017,0.7447,0.326,0.9201,1.1764,0.0274,0.3978,0.5579,0.5896,0.7766,0.7278
21,19,-0.0145,0.1502,0.0879,-0.1703,0.2254,0.2015,-0.2893,0.1384,-0.191,0.1057,0.533,0.7112,0.3226,0.6392,0.8448,0.6798,0.8672,1.1448,0.9048,0.8488,0.9835
21,-23,-0.1498,0.1393,-0.2013,0.4608,0.4829,0.5349,0.077,0.3711,0.8747,0.3301,0.0562,0.9097,0.3136,0.7046,1.0243,0.401,0.6689,0.5732,0.5376,0.9607,1.1156
21,13,0.0396,0.1469,0.2256,0.1735,0.2442,0.4236,0.1126,0.303,-0.0221,0.2141,0.6278,0.7248,0.2858,0.6616,0.8597,0.5879,0.8787,0.9698,0.8854,0.7669,0.9791
21,-19,-0.1274,0.0438,-0.1853,0.5748,0.4449,0.5915,0.2364,0.4701,0.9326,0.4653,0.1689,0.7882,0.2731,0.8227,1.1314,0.2857,0.4996,0.5101,0.5522,0.8246,0.8585
21,-21,-0.1445,0.1002,-0.211,0.5046,0.4586,0.5509,0.1271,0.403,0.9062,0.363,0.0848,0.8496,0.2731,0.7499,1.0745,0.3489,0.5931,0.5229,0.5337,0.8937,1.0027
21,17,-0.0216,0.1015,0.1148,-0.0704,0.2476,0.2509,-0.2815,0.2186,-0.1874,0.1128,0.5852,0.6913,0.254,0.6294,0.8358,0.604,0.8048,1.0429,0.8446,0.7504,0.9304
21,15,-0.0093,0.0986,0.1472,0.0321,0.2313,0.3208,-0.1071,0.2419,-0.1242,0.1413,0.5978,0.6882,0.2331,0.6356,0.8242,0.5647,0.8031,0.9729,0.8296,0.7246,0.9284
21,-63,-0.1356,0.2224,1.418,0.3973,0.2962,0.6339,0.3567,1.0651,0.3893,0.5289,0.883,0.124,-0.0731,1.4734,0.3836,0.7605,0.1715,0.13,0.4684,-0.0295,0.9878
21,-61,-0.1356,0.2224,1.418,0.3973,0.2962,0.6339,0.3567,1.0651,0.3893,0.5289,0.883,0.124,-0.0731,1.4734,0.3836,0.7605,0.1715,0.13,0.4684,-0.0295,0.9878
21,-77,-0.0068,0.1349,1.1955,0.3763,0.3532,0.5171,0.1015,1.1127,0.3702,0.4861,0.8735,0.0961,-0.125,1.3882,0.2875,0.7034,0.1484,0.0925,0.4349,-0.0824,0.926
21,-65,-0.1638,0.1555,1.3627,0.264,0.2052,0.5977,0.2014,0.9132,0.2588,0.3408,0.7651,0.0396,-0.1526,1.445,0.4412,0.665,0.0763,0.0155,0.3666,-0.15,0.9429
21,-75,-0.0174,0.1063,1.1991,0.3344,0.3203,0.5051,0.045,1.0361,0.2961,0.382,0.838,0.0828,-0.1613,1.3616,0.3103,0.6526,0.1103,0.0434,0.397,-0.1476,0.9078
21,-73,-0.0373,0.0999,1.1869,0.2889,0.2775,0.4982,0.0257,0.9948,0.2632,0.3409,0.803,0.054,-0.1806,1.3551,0.3189,0.6315,0.0841,0.0167,0.3717,-0.174,0.8909
21,-71,-0.0581,0.0973,1.1854,0.2566,0.248,0.5012,0.0191,0.9674,0.2439,0.3165,0.7706,0.0278,-0.1908,1.3639,0.3396,0.6224,0.0631,-0.0029,0.3514,-0.1873,0.8855
21,-69,-0.0854,0.0959,1.1946,0.2272,0.2225,0.5144,0.0211,0.9415,0.2285,0.2959,0.7314,-0.0027,-0.1968,1.3886,0.3791,0.6195,0.0393,-0.0231,0.3289,-0.195,0.8894
21,-67,-0.1244,0.0992,1.2308,0.2117,0.1961,0.5305,0.0525,0.9081,0.2154,0.2813,0.7133,-0.014,-0.1999,1.4017,0.4046,0.6164,0.0278,-0.0345,0.3175,-0.2014,0.8946
21,-79,-0.2044,0.1096,0.9507,0.0367,0.1777,0.0662,0.2301,0.8582,0.0577,0.1227,0.4394,-0.3268,-0.3688,1.018,0.3517,0.2042,0.5322,0.4437,0.6788,0.1174,0.7772
21,-89,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
21,-87,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
21,-85,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
21,-83,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
21,-81,-0.2896,0.0899,0.8441,-0.1239,0.1054,-0.1453,0.2813,0.7359,-0.076,-0.0454,0.2584,-0.5038,-0.4594,0.8479,0.3649,0.0109,0.6745,0.5847,0.7678,0.2065,0.7061
19,57,0.015,-0.4166,-0.1927,1.0713,-0.1403,-0.6029,1.3921,1.2515,0.9095,1.0401,0.1808,1.1423,1.4962,1.3095,1.1247,1.7656,1.6514,0.8892,1.1829,2.3279,1.7095
19,55,0.0833,-0.3651,-0.1988,1.0614,-0.1535,-0.5349,1.3135,1.1389,0.902,1.1066,0.108,1.1634,1.4871,1.3221,1.0062,1.7223,1.6451,0.9166,1.2201,2.3163,1.7157
19,59,-0.0794,-0.4748,-0.2051,1.0361,-0.1467,-0.6655,1.4461,1.3333,0.904,0.951,0.2857,1.0662,1.4836,1.2807,1.24,1.7816,1.6408,0.876,1.16,2.3209,1.6855
19,53,0.1235,-0.3163,-0.2133,1.0187,-0.177,-0.4636,1.2191,1.0148,0.8785,1.1431,0.0622,1.1469,1.4645,1.3183,0.9016,1.6639,1.6301,0.9433,1.2607,2.2888,1.7055
19,61,-0.1909,-0.5365,-0.2418,0.9505,-0.1791,-0.7132,1.4695,1.3737,0.8867,0.8513,0.4006,0.9394,1.4467,1.239,1.3421,1.7695,1.6127,0.8816,1.1561,2.2974,1.6518
19,51,0.1326,-0.266,-0.2293,0.9463,-0.2015,-0.3863,1.1116,0.8929,0.8405,1.1516,0.0336,1.1111,1.4328,1.3035,0.8133,1.5966,1.6095,0.9595,1.297,2.2444,1.6804
19,79,0.1856,-0.8909,-0.6592,-0.2457,0.7015,-0.9578,-0.6301,1.2445,0.2682,0.4411,0.5774,0.9404,1.4139,0.9849,1.9386,2.0722,1.2061,1.3874,1.8856,2.021,2.8631
19,81,0.1992,-0.922,-0.5645,-0.3054,0.7724,-0.9992,-0.7485,1.183,0.1397,0.4355,0.6035,0.9993,1.4125,0.9875,1.9323,2.1019,1.2427,1.4602,1.9447,2.0194,2.9798
19,49,0.1134,-0.213,-0.2429,0.8407,-0.216,-0.3045,0.9827,0.7681,0.7848,1.1347,0.02,1.0621,1.394,1.275,0.7294,1.5134,1.5785,0.9646,1.3292,2.1756,1.6399
19,63,-0.3027,-0.5894,-0.3071,0.816,-0.2397,-0.7304,1.4528,1.366,0.8611,0.75,0.5,0.7713,1.3892,1.1903,1.437,1.7357,1.5645,0.9073,1.1662,2.2676,1.6229
19,77,0.0602,-0.7734,-0.7243,-0.0746,0.4702,-0.7801,-0.1886,1.3705,0.5767,0.5064,0.5557,0.8036,1.3869,1.0875,1.8841,2.0017,1.198,1.3248,1.762,2.0032,2.563
19,65,-0.3589,-0.6319,-0.3731,0.684,-0.3011,-0.7284,1.417,1.3276,0.8476,0.7039,0.5645,0.6083,1.378,1.1395,1.5426,1.7179,1.5295,1.0135,1.2506,2.2517,1.6785
19,67,-0.3557,-0.6503,-0.4548,0.5702,-0.3175,-0.6943,1.349,1.2992,0.8457,0.6683,0.6069,0.4881,1.3613,1.1217,1.6232,1.7131,1.4792,1.0952,1.3139,2.2058,1.7416
19,69,-0.3243,-0.6564,-0.5334,0.4629,-0.2933,-0.6542,1.2408,1.2915,0.8476,0.6499,0.628,0.4309,1.3502,1.119,1.6803,1.7247,1.4245,1.1547,1.3761,2.1472,1.8257
19,47,0.0726,-0.1533,-0.2436,0.6932,-0.2099,-0.2169,0.8262,0.6329,0.7038,1.0935,0.016,1.0057,1.35,1.228,0.6471,1.4129,1.5342,0.9623,1.3548,2.0761,1.5871
19,-39,0.2083,0.8409,0.3759,0.4657,1.0495,1.1678,0.6923,1.0599,1.3426,1.2874,1.1229,1.6964,1.3322,1.5916,1.5387,1.79,1.3047,1.4446,1.522,1.7643,1.6011
19,45,0.0132,-0.0823,-0.2299,0.4781,-0.1701,-0.0989,0.6222,0.4711,0.5813,1.0196,0.0304,0.942,1.2934,1.1636,0.5584,1.2792,1.4571,0.9573,1.3684,1.9144,1.5089
19,-41,0.5984,0.9655,0.5741,-0.0101,0.7556,0.8365,0.3534,1.2316,1.1081,1.023,1.0618,1.4459,1.2604,1.2955,1.2727,1.4331,1.3805,1.302,1.063,1.5877,0.8682
19,43,-0.0177,-0.0519,-0.2275,0.3525,-0.1385,-0.0249,0.5083,0.3861,0.5133,0.9724,0.0569,0.9082,1.2594,1.1344,0.5116,1.2,1.3972,0.9505,1.3635,1.8038,1.4558
19,41,-0.0872,-0.0151,-0.2112,0.146,-0.0775,0.0513,0.3391,0.2538,0.3604,0.8755,0.0798,0.8653,1.2013,1.0518,0.4642,1.0624,1.289,0.9404,1.3497,1.5988,1.3577
19,83,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
19,85,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
19,87,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
19,89,-0.4741,-0.6486,0.782,-0.1853,0.4201,-0.4742,0.2522,0.933,-0.0456,0.8145,0.9467,1.1199,1.1845,1.8034,1.4024,2.1518,1.8902,2.4035,2.1664,1.8544,3.001
19,31,-0.0679,-0.077,-0.145,0.0659,0.1454,0.276,0.3471,0.4899,0.2928,0.7073,0.3678,1.0247,1.1093,1.1848,0.6366,0.9672,0.9373,1,1.218,1.1443,1.2226
19,-37,0.2046,0.6715,0.3361,0.5989,0.9067,1.032,0.5938,0.7004,1.1603,0.9416,0.8413,1.4645,1.0794,1.3838,1.3473,1.6163,1.0826,1.1424,1.4373,1.5681,1.5455
19,-43,0.727,0.8258,0.7223,-0.1082,0.6968,0.4093,0.0891,1.1953,0.8354,0.9558,1.4886,1.221,1.0761,0.8927,0.8549,1.0052,1.5462,1.3614,0.9205,1.3735,0.7191
19,29,0.0147,0.109,-0.004,0.0593,0.2576,0.2548,0.4223,0.3717,0.2325,0.7037,0.385,1.0294,1.0562,1.1442,0.7376,0.9364,1.0131,1.0974,1.2397,1.1913,1.2818
19,33,-0.1251,-0.0246,-0.1225,-0.0187,0.1404,0.2434,0.2456,0.2141,0.12,0.6644,0.2057,0.8883,1.032,1.0479,0.6226,0.8402,0.9269,0.9416,1.2359,1.1934,1.1578
19,27,0.0679,0.2938,0.1209,-0.0098,0.3373,0.2222,0.4572,0.2803,0.1269,0.6394,0.4425,1.0655,0.9611,1.0662,0.8534,0.8647,1.0732,1.2223,1.2272,1.2598,1.361
19,35,-0.2151,-0.2497,-0.211,0.1182,-0.0033,0.3093,0.1164,0.2627,0.1297,0.5147,0.0432,0.7051,0.8875,1.1143,0.5732,0.7079,0.5755,0.7625,1.1586,1.16,0.9956
19,39,-0.2187,-0.2001,-0.1919,0.1639,-0.0501,0.3388,0.087,0.1354,0.1958,0.4879,-0.1282,0.6201,0.8654,0.9633,0.5544,0.6322,0.4703,0.6748,1.1642,1.2533,1.012
19,-45,0.5679,0.6192,0.5757,0.1064,0.8503,0.4712,0.0596,1.1218,0.8671,1.0881,1.5275,1.0366,0.8308,0.8041,0.7087,0.8307,1.2373,1.3605,0.8858,1.0589,0.7835
19,37,-0.2408,-0.2546,-0.2298,0.1067,-0.0495,0.3369,0.0298,0.1473,0.0568,0.4234,-0.1319,0.5575,0.8045,0.9552,0.5213,0.583,0.3994,0.6602,1.1133,1.1644,0.9509
19,25,0.0331,0.3023,0.0962,-0.1027,0.2556,0.1965,0.3792,0.276,-0.0355,0.4187,0.4968,1.069,0.7897,0.9125,0.8344,0.7631,1.0014,1.275,1.1035,1.1703,1.3198
19,-53,0.7605,0.7089,0.6689,0.5263,0.6248,0.4956,0.3885,0.8501,0.5014,0.6984,0.8286,0.6189,0.7654,0.5875,0.3722,0.3766,0.5873,0.8629,0.6436,0.6813,0.5849
19,-35,0.0583,0.3213,0.1449,0.3213,0.6577,0.6562,0.2927,0.3818,0.7734,0.5393,0.3681,1.1212,0.7445,0.7231,1.0174,0.9974,0.9434,0.9436,0.8459,1.186,1.2659
19,75,0.1825,-0.0213,0.1527,0.5986,0.2114,0.1461,0.2751,0.4807,0.3613,0.4296,-0.0041,0.9066,0.7399,0.5481,1.1971,1.1365,0.7501,0.7998,1.107,0.9855,1.3722
19,73,0.0656,-0.1101,0.0019,0.2838,0.0835,-0.1023,0.2196,0.4216,0.2119,0.1826,0.0316,0.8754,0.7309,0.713,1.2245,1.0826,0.867,0.8929,1.2027,1.0638,1.4187
19,-51,0.7229,0.691,0.6459,0.4432,0.6437,0.4815,0.3297,0.8359,0.4959,0.7185,0.8304,0.5932,0.7216,0.5864,0.3839,0.4216,0.5825,0.9034,0.6418,0.6804,0.5577
19,71,-0.0133,-0.2456,-0.1039,-0.0368,0.0228,-0.3429,0.2243,0.602,0.1776,0.027,0.069,0.7539,0.7114,0.8417,1.2304,0.9825,0.9545,0.9213,1.2745,1.1554,1.4663
19,1,0.2745,0.4904,0.5473,0.6808,0.4958,0.7788,0.736,0.7063,0.5417,0.7934,0.7737,1.0101,0.6935,0.944,1.0946,1.0159,1.0908,1.0655,0.9527,0.9774,1.2476
19,3,0.2745,0.4712,0.5417,0.6665,0.4657,0.7706,0.6999,0.6976,0.5174,0.7424,0.7844,0.9839,0.6628,0.9288,1.1144,1.001,1.1199,1.1111,0.9664,0.9791,1.2415
19,-1,0.2479,0.4894,0.5333,0.6645,0.5093,0.7658,0.7367,0.6738,0.531,0.7952,0.745,1.0219,0.6553,0.9287,1.0555,1.0109,1.0386,1.0438,0.9522,0.9503,1.2244
19,5,0.2441,0.4183,0.4978,0.6059,0.4099,0.7277,0.6207,0.648,0.4432,0.6569,0.7661,0.9428,0.6284,0.8896,1.0942,0.9357,1.1132,1.1178,0.9921,0.9632,1.2078
19,-33,-0.017,0.2023,0.0565,0.2358,0.5834,0.533,0.181,0.3016,0.6663,0.4164,0.1976,1.022,0.623,0.5093,0.9155,0.747,0.8906,0.883,0.6224,1.0632,1.1874
19,-3,0.2307,0.4857,0.5325,0.6514,0.5348,0.763,0.7307,0.6507,0.526,0.7974,0.7285,1.0434,0.6157,0.9177,0.9911,0.9778,1.0499,1.029,0.9486,0.9331,1.2119
19,-31,-0.0382,0.2012,0.0266,0.273,0.5836,0.5362,0.1594,0.3106,0.6947,0.4003,0.1705,1.0246,0.588,0.5264,0.9179,0.6928,0.8637,0.8531,0.6005,1.0611,1.2052
19,-29,-0.0234,0.2335,0.0277,0.3382,0.6138,0.5762,0.1735,0.3538,0.7629,0.422,0.1853,1.0612,0.5865,0.5902,0.9661,0.6759,0.8706,0.8515,0.6201,1.0941,1.2628
19,-49,0.6112,0.61,0.5507,0.264,0.7084,0.4793,0.1452,0.7847,0.5668,0.8399,0.8878,0.552,0.5723,0.5456,0.3961,0.5014,0.5152,1.0087,0.6371,0.6572,0.4826
19,7,0.198,0.3522,0.4353,0.5171,0.3546,0.6751,0.517,0.548,0.3378,0.553,0.7151,0.8996,0.5568,0.8374,1.044,0.8698,1.0687,1.0821,1.0026,0.9505,1.1661
19,-27,-0.048,0.2256,-0.0138,0.3601,0.6009,0.5715,0.1451,0.3544,0.7885,0.4074,0.1591,1.0515,0.5366,0.6132,0.9774,0.6183,0.831,0.7807,0.6009,1.0767,1.2672
19,-47,0.4981,0.5137,0.446,0.2293,0.821,0.5566,0.0172,0.8627,0.788,1.0953,1.2251,0.6696,0.5033,0.5317,0.4769,0.5456,0.5899,1.1371,0.7508,0.7028,0.5604
19,9,0.1666,0.3036,0.3851,0.4369,0.3272,0.6364,0.4153,0.4349,0.2395,0.4586,0.6712,0.8793,0.4836,0.7936,1.0082,0.821,1.0237,1.057,1.0022,0.9447,1.1321
19,23,0.0093,0.2729,0.0858,-0.0832,0.2108,0.2641,0.0003,0.0816,-0.2449,0.1608,0.512,0.9569,0.4712,0.4958,0.7455,0.5907,0.8395,1.1437,0.8837,0.7766,1.1251
19,-5,0.134,0.3882,0.4565,0.5608,0.4885,0.687,0.6528,0.5575,0.4524,0.7159,0.6408,0.9887,0.4662,0.8304,0.8289,0.9145,1.0119,0.9604,0.8658,0.8426,1.1269
19,-25,-0.0853,0.2096,-0.0692,0.3869,0.5765,0.5587,0.1128,0.3562,0.8154,0.3934,0.1243,1.025,0.4631,0.6414,0.9919,0.5338,0.7647,0.6932,0.5706,1.0327,1.2358
19,-15,-0.1201,-0.0356,0.0342,0.9103,0.6673,0.9145,0.6254,0.8321,1.1087,0.8717,0.5583,0.8143,0.4435,1.0873,1.1837,-1.1868,0.2226,0.7172,0.5637,0.8071,0.6833
19,11,0.1545,0.2779,0.3522,0.3738,0.3293,0.6102,0.3157,0.3332,0.1573,0.381,0.6566,0.8842,0.4318,0.7632,0.9991,0.7755,0.9897,1.0647,0.9969,0.9341,1.11
19,-23,-0.085,0.1946,-0.0769,0.458,0.5794,0.5899,0.1449,0.4082,0.8863,0.4034,0.1348,1.0027,0.4082,0.7015,1.028,0.4564,0.6769,0.608,0.5522,0.9642,1.1702
19,-17,-0.0672,-0.0123,0.0554,0.8104,0.6556,0.852,0.5711,0.7697,1.0719,0.8465,0.5077,0.8145,0.4057,1.0505,1.165,0.0248,0.3293,0.5991,0.6157,0.8046,0.6787
19,-7,0.0775,0.3091,0.4244,0.5588,0.5035,0.6832,0.6495,0.5391,0.4631,0.6843,0.6226,0.9676,0.4006,0.8048,0.7404,0.9023,1.0158,0.8912,0.8344,0.8206,1.1046
19,-13,-0.09,0.0223,0.1598,0.878,0.6762,0.9185,0.6654,0.7855,0.963,0.763,0.7379,0.8295,0.4002,0.9433,1.0433,0.2684,0.3197,0.8059,0.6619,0.8581,0.9743
19,-9,0.0277,0.2239,0.3906,0.6258,0.5542,0.7323,0.6687,0.5701,0.5401,0.6828,0.6415,0.9449,0.3844,0.8186,0.7654,0.8042,0.778,0.8147,0.7807,0.8312,1.1076
19,-21,-0.0644,0.1528,-0.0401,0.5287,0.5883,0.6428,0.2434,0.4874,0.9559,0.4709,0.2051,0.9475,0.3834,0.7688,1.0702,0.3878,0.5693,0.536,0.5464,0.885,1.0324
19,13,0.1337,0.2499,0.3096,0.2975,0.334,0.569,0.1859,0.237,0.0638,0.3024,0.6542,0.8876,0.3821,0.7296,0.9806,0.7059,0.9367,1.0711,0.9805,0.8983,1.09
19,-19,-0.0524,0.0778,0.0122,0.6492,0.6141,0.7345,0.3991,0.616,1.0238,0.6301,0.3395,0.8752,0.3795,0.8919,1.1206,0.2965,0.4441,0.5191,0.5704,0.8214,0.8459
19,-11,-0.0412,0.1147,0.2997,0.7292,0.6077,0.8068,0.6638,0.6377,0.6872,0.6955,0.6721,0.8888,0.3741,0.852,0.881,0.5743,0.3748,0.7634,0.6887,0.8368,1.0727
19,21,0.003,0.2115,0.1029,-0.0361,0.2118,0.3141,-0.2719,0.0355,-0.2845,0.1037,0.5357,0.8481,0.325,0.4817,0.7673,0.6536,0.7952,1.0608,0.8356,0.7038,1.0391
19,15,0.0748,0.1923,0.2253,0.1608,0.3115,0.4714,-0.0489,0.1548,-0.0418,0.2153,0.6251,0.8495,0.3014,0.6578,0.9048,0.6602,0.8415,1.0322,0.9125,0.814,1.0325
19,17,0.064,0.192,0.2009,0.0961,0.3245,0.4205,-0.2407,0.1054,-0.1111,0.1868,0.6253,0.8427,0.2883,0.635,0.8812,0.6715,0.8267,1.0472,0.8864,0.7823,0.9994
19,19,0.0203,0.1742,0.143,0.025,0.252,0.3659,-0.381,0.0514,-0.2349,0.1193,0.5774,0.7983,0.2616,0.563,0.8235,0.7095,0.7956,1.0271,0.8447,0.7273,0.9962
19,-63,-0.1356,0.2224,1.418,0.3973,0.2962,0.6339,0.3567,1.0651,0.3893,0.5289,0.883,0.124,-0.0731,1.4734,0.3836,0.7605,0.1715,0.13,0.4684,-0.0295,0.9878
19,-61,-0.1356,0.2224,1.418,0.3973,0.2962,0.6339,0.3567,1.0651,0.3893,0.5289,0.883,0.124,-0.0731,1.4734,0.3836,0.7605,0.1715,0.13,0.4684,-0.0295,0.9878
19,-77,-0.0068,0.1349,1.1955,0.3763,0.3532,0.5171,0.1015,1.1127,0.3702,0.4861,0.8735,0.0961,-0.125,1.3882,0.2875,0.7034,0.1484,0.0925,0.4349,-0.0824,0.926
19,-65,-0.1638,0.1555,1.3627,0.264,0.2052,0.5977,0.2014,0.9132,0.2588,0.3408,0.7651,0.0396,-0.1526,1.445,0.4412,0.665,0.0763,0.0155,0.3666,-0.15,0.9429
19,-75,-0.0174,0.1063,1.1991,0.3344,0.3203,0.5051,0.045,1.0361,0.2961,0.382,0.838,0.0828,-0.1613,1.3616,0.3103,0.6526,0.1103,0.0434,0.397,-0.1476,0.9078
19,-73,-0.0373,0.0999,1.1869,0.2889,0.2775,0.4982,0.0257,0.9948,0.2632,0.3409,0.803,0.054,-0.1806,1.3551,0.3189,0.6315,0.0841,0.0167,0.3717,-0.174,0.8909
19,-71,-0.0581,0.0973,1.1854,0.2566,0.248,0.5012,0.0191,0.9674,0.2439,0.3165,0.7706,0.0278,-0.1908,1.3639,0.3396,0.6224,0.0631,-0.0029,0.3514,-0.1873,0.8855
19,-69,-0.0854,0.0959,1.1946,0.2272,0.2225,0.5144,0.0211,0.9415,0.2285,0.2959,0.7314,-0.0027,-0.1968,1.3886,0.3791,0.6195,0.0393,-0.0231,0.3289,-0.195,0.8894
19,-67,-0.1244,0.0992,1.2308,0.2117,0.1961,0.5305,0.0525,0.9081,0.2154,0.2813,0.7133,-0.014,-0.1999,1.4017,0.4046,0.6164,0.0278,-0.0345,0.3175,-0.2014,0.8946
19,-79,-0.2044,0.1096,0.9507,0.0367,0.1777,0.0662,0.2301,0.8582,0.0577,0.1227,0.4394,-0.3268,-0.3688,1.018,0.3517,0.2042,0.5322,0.4437,0.6788,0.1174,0.7772
19,-89,-0.4664,-0.1041,0.6068,-0.6995,0.0152,-0.8782,0.3141,0.2663,-0.3346,-0.5892,-0.0091,-0.7758,-0.3939,0.3163,0.1399,-0.0073,0.5664,0.6969,0.6718,0.4418,0.4396
